Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Months_Inactive_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Avg_Utilization_Ratio,Age_Bin,Churn,Attrition_Flag_Churned,Customer_Count
Existing Customer,44,M,4,High School,Single,$60K - $80K,Blue,40,3,14370.0,945,13425.0,0.557,4510,0.066,40-45,0,0,1
Existing Customer,60,M,1,High School,Single,$40K - $60K,Silver,49,2,21681.0,0,21681.0,0.704,3844,0.0,55-60,0,0,1
Existing Customer,59,F,0,Post-Graduate,Single,$40K - $60K,Blue,40,3,2634.0,1644,990.0,1.092,4190,0.624,55-60,0,0,1
Existing Customer,37,F,2,High School,Single,$40K - $60K,Blue,27,1,2204.0,919,1285.0,0.712,4555,0.417,35-40,0,0,1
Existing Customer,48,F,1,Unknown,Unknown,$40K - $60K,Blue,36,1,2447.0,1991,456.0,0.719,4228,0.814,45-50,0,0,1
Existing Customer,60,F,0,Unknown,Single,Unknown,Blue,36,3,3068.0,0,3068.0,0.897,4533,0.0,55-60,0,0,1
Attrited Customer,48,F,3,Graduate,Single,Less than $40K,Blue,43,3,1502.0,0,1502.0,0.529,2204,0.0,45-50,1,1,1
Existing Customer,39,F,3,Uneducated,Single,Unknown,Blue,25,3,4181.0,1604,2577.0,0.659,3955,0.384,35-40,0,0,1
Existing Customer,52,F,3,High School,Married,Less than $40K,Blue,48,2,3136.0,1103,2033.0,0.812,4528,0.352,50-55,0,0,1
Existing Customer,42,F,4,High School,Married,Less than $40K,Blue,35,2,4478.0,1700,2778.0,0.655,3879,0.38,40-45,0,0,1
Attrited Customer,60,F,1,Uneducated,Single,Unknown,Blue,50,6,7359.0,0,7359.0,0.768,2869,0.0,55-60,1,1,1
Existing Customer,52,M,4,Graduate,Single,$40K - $60K,Blue,46,3,13090.0,0,13090.0,0.75,3851,0.0,50-55,0,0,1
Existing Customer,44,F,1,High School,Married,$40K - $60K,Blue,35,2,6849.0,0,6849.0,0.736,3770,0.0,40-45,0,0,1
Existing Customer,36,F,4,Uneducated,Married,Less than $40K,Blue,36,3,4228.0,1886,2342.0,1.076,4356,0.446,35-40,0,0,1
Existing Customer,49,F,3,Graduate,Married,$40K - $60K,Blue,36,3,5678.0,2082,3596.0,0.83,5092,0.367,45-50,0,0,1
Existing Customer,42,F,2,High School,Married,Less than $40K,Blue,31,5,3964.0,1218,2746.0,0.593,4580,0.307,40-45,0,0,1
Attrited Customer,48,M,3,Graduate,Married,$80K - $120K,Blue,37,2,7970.0,2434,5536.0,0.406,1263,0.305,45-50,1,1,1
Existing Customer,36,F,0,College,Unknown,Unknown,Blue,26,3,4692.0,0,4692.0,0.837,4281,0.0,35-40,0,0,1
Attrited Customer,45,F,3,Uneducated,Divorced,Less than $40K,Blue,32,2,1942.0,0,1942.0,0.366,1853,0.0,40-45,1,1,1
Attrited Customer,40,M,4,Graduate,Divorced,$40K - $60K,Blue,28,2,5821.0,894,4927.0,0.461,2011,0.154,35-40,1,1,1
Existing Customer,48,F,4,Post-Graduate,Unknown,Less than $40K,Blue,43,1,2357.0,1462,895.0,0.734,4534,0.62,45-50,0,0,1
Existing Customer,54,F,0,Unknown,Married,Unknown,Blue,36,1,8294.0,696,7598.0,0.806,4136,0.084,50-55,0,0,1
Existing Customer,32,F,3,Post-Graduate,Married,$40K - $60K,Blue,26,3,3174.0,2084,1090.0,0.636,4508,0.657,30-35,0,0,1
Existing Customer,34,F,3,Uneducated,Single,Less than $40K,Blue,36,3,1438.3,0,1438.3,0.734,4302,0.0,30-35,0,0,1
Existing Customer,46,F,2,College,Divorced,Less than $40K,Blue,31,1,1852.0,1428,424.0,0.795,4486,0.771,45-50,0,0,1
Attrited Customer,47,M,3,Uneducated,Single,$40K - $60K,Blue,39,3,1809.0,457,1352.0,0.703,2169,0.253,45-50,1,1,1
Existing Customer,48,F,1,Graduate,Divorced,$40K - $60K,Blue,38,1,3503.0,1572,1931.0,0.866,4671,0.449,45-50,0,0,1
Existing Customer,52,M,5,Doctorate,Single,$40K - $60K,Silver,39,2,17835.0,868,16967.0,0.723,4258,0.049,50-55,0,0,1
Existing Customer,45,M,2,Uneducated,Married,$120K +,Blue,36,2,3383.0,1458,1925.0,0.678,4897,0.431,40-45,0,0,1
Existing Customer,46,F,4,Unknown,Single,Less than $40K,Blue,39,2,7128.0,1457,5671.0,0.553,3534,0.204,45-50,0,0,1
Existing Customer,36,F,1,Graduate,Married,Less than $40K,Blue,22,2,1438.3,790,648.3,0.615,3959,0.549,35-40,0,0,1
Existing Customer,42,F,3,High School,Married,Less than $40K,Blue,33,3,3815.0,1190,2625.0,0.852,4430,0.312,40-45,0,0,1
Existing Customer,39,F,3,Graduate,Married,Less than $40K,Blue,27,3,1902.0,962,940.0,0.534,4203,0.506,35-40,0,0,1
Existing Customer,43,F,1,Uneducated,Divorced,Less than $40K,Blue,36,2,2077.0,1254,823.0,0.821,4226,0.604,40-45,0,0,1
Attrited Customer,48,F,2,Doctorate,Married,Less than $40K,Blue,36,3,2514.0,2090,424.0,0.842,2603,0.831,45-50,1,1,1
Existing Customer,56,M,4,High School,Single,$80K - $120K,Blue,40,3,34516.0,0,34516.0,0.846,4714,0.0,55-60,0,0,1
Existing Customer,45,F,5,Graduate,Single,Less than $40K,Blue,38,3,2144.0,1492,652.0,0.96,3859,0.696,40-45,0,0,1
Existing Customer,65,F,0,High School,Single,Less than $40K,Blue,56,3,5951.0,2517,3434.0,0.787,4554,0.423,60+,0,0,1
Existing Customer,54,F,3,High School,Divorced,Unknown,Blue,36,5,4806.0,0,4806.0,0.827,4674,0.0,50-55,0,0,1
Existing Customer,42,F,3,Graduate,Single,Unknown,Blue,34,3,16612.0,2517,14095.0,0.602,4697,0.152,40-45,0,0,1
Existing Customer,53,F,1,Graduate,Married,$40K - $60K,Blue,47,2,2799.0,0,2799.0,0.689,4116,0.0,50-55,0,0,1
Existing Customer,63,M,0,Unknown,Single,$40K - $60K,Silver,54,3,18064.0,1695,16369.0,0.838,3434,0.094,60+,0,0,1
Existing Customer,49,F,4,Graduate,Married,Less than $40K,Blue,34,1,2560.0,1430,1130.0,0.766,4783,0.559,45-50,0,0,1
Existing Customer,42,F,3,Uneducated,Married,Less than $40K,Blue,36,2,5821.0,0,5821.0,0.859,4591,0.0,40-45,0,0,1
Existing Customer,43,F,5,Uneducated,Single,Less than $40K,Blue,36,3,2057.0,1279,778.0,0.562,4321,0.622,40-45,0,0,1
Existing Customer,49,F,5,High School,Divorced,Less than $40K,Blue,42,2,1972.0,1489,483.0,0.69,4715,0.755,45-50,0,0,1
Existing Customer,44,M,3,High School,Married,$60K - $80K,Blue,36,2,2675.0,0,2675.0,0.7,4149,0.0,40-45,0,0,1
Existing Customer,48,M,3,Graduate,Married,$40K - $60K,Blue,33,1,6223.0,2126,4097.0,0.681,4518,0.342,45-50,0,0,1
Existing Customer,44,F,4,High School,Single,Unknown,Blue,37,3,7632.0,0,7632.0,0.557,4498,0.0,40-45,0,0,1
Existing Customer,55,F,1,Unknown,Unknown,Less than $40K,Blue,36,2,3258.0,2517,741.0,0.985,4960,0.773,50-55,0,0,1
Existing Customer,46,M,3,High School,Single,$60K - $80K,Silver,29,3,34516.0,2040,32476.0,0.764,3754,0.059,45-50,0,0,1
Existing Customer,49,F,1,High School,Divorced,$40K - $60K,Blue,43,3,3054.0,845,2209.0,0.731,4460,0.277,45-50,0,0,1
Existing Customer,35,F,2,Doctorate,Single,Less than $40K,Blue,30,1,1438.3,0,1438.3,1.126,4006,0.0,30-35,0,0,1
Attrited Customer,50,M,3,Uneducated,Single,$120K +,Blue,36,2,7970.0,2282,5688.0,0.28,1872,0.286,45-50,1,1,1
Attrited Customer,55,F,1,Unknown,Single,Less than $40K,Blue,36,2,1836.0,572,1264.0,0.758,2400,0.312,50-55,1,1,1
Existing Customer,47,M,3,Graduate,Unknown,$120K +,Blue,36,2,9397.0,795,8602.0,0.749,5265,0.085,45-50,0,0,1
Existing Customer,60,F,0,Uneducated,Married,Less than $40K,Blue,36,2,1601.0,0,1601.0,0.829,4919,0.0,55-60,0,0,1
Existing Customer,45,M,4,High School,Married,$80K - $120K,Blue,36,2,34516.0,1170,33346.0,0.678,3785,0.034,40-45,0,0,1
Existing Customer,51,F,1,High School,Married,Less than $40K,Blue,43,1,1822.0,1114,708.0,0.539,5210,0.611,50-55,0,0,1
Existing Customer,41,M,4,High School,Married,Less than $40K,Blue,30,2,1614.0,700,914.0,0.842,4293,0.434,40-45,0,0,1
Existing Customer,54,F,4,Unknown,Married,Less than $40K,Blue,41,2,1491.0,1349,142.0,0.756,4365,0.905,50-55,0,0,1
Existing Customer,28,F,1,Graduate,Divorced,Less than $40K,Blue,23,1,2543.0,1156,1387.0,0.641,3864,0.455,25-30,0,0,1
Existing Customer,50,F,2,College,Divorced,Less than $40K,Blue,36,2,3462.0,1817,1645.0,0.717,4635,0.525,45-50,0,0,1
Existing Customer,44,F,3,Graduate,Married,Less than $40K,Blue,36,3,1699.0,0,1699.0,0.653,5495,0.0,40-45,0,0,1
Attrited Customer,46,F,3,Graduate,Married,Unknown,Blue,40,4,13095.0,1836,11259.0,0.432,1552,0.14,45-50,1,1,1
Existing Customer,47,M,5,Unknown,Single,$60K - $80K,Blue,32,2,8823.0,2517,6306.0,0.812,4674,0.285,45-50,0,0,1
Existing Customer,48,M,1,Uneducated,Married,$60K - $80K,Blue,42,1,4429.0,883,3546.0,0.688,4386,0.199,45-50,0,0,1
Attrited Customer,58,F,4,High School,Married,Unknown,Blue,48,4,5396.0,1803,3593.0,0.493,2107,0.334,55-60,1,1,1
Existing Customer,65,F,0,High School,Single,$40K - $60K,Blue,53,1,2418.0,2205,213.0,0.84,3918,0.912,60+,0,0,1
Existing Customer,56,F,1,Graduate,Single,Less than $40K,Blue,47,2,2086.0,1792,294.0,0.859,5774,0.859,55-60,0,0,1
Attrited Customer,48,F,3,Graduate,Single,$40K - $60K,Blue,41,3,1899.0,671,1228.0,0.736,2434,0.353,45-50,1,1,1
Existing Customer,43,M,5,Graduate,Single,$40K - $60K,Blue,31,1,7564.0,0,7564.0,0.61,4743,0.0,40-45,0,0,1
Existing Customer,41,M,2,Graduate,Married,$60K - $80K,Blue,31,2,13116.0,1225,11891.0,0.735,4800,0.093,40-45,0,0,1
Existing Customer,35,F,4,Doctorate,Married,Less than $40K,Blue,36,1,1438.3,606,832.3,0.692,5062,0.421,30-35,0,0,1
Existing Customer,48,F,3,High School,Married,Less than $40K,Blue,36,1,3716.0,0,3716.0,0.886,4833,0.0,45-50,0,0,1
Existing Customer,50,F,1,Unknown,Married,Less than $40K,Blue,36,5,3069.0,1482,1587.0,0.663,4351,0.483,45-50,0,0,1
Attrited Customer,51,F,1,High School,Single,Less than $40K,Blue,33,3,2006.0,1608,398.0,1.043,2760,0.802,50-55,1,1,1
Existing Customer,45,F,4,High School,Married,$40K - $60K,Blue,36,2,2948.0,2232,716.0,0.858,3635,0.757,40-45,0,0,1
Existing Customer,47,F,3,Unknown,Single,Less than $40K,Blue,38,2,1438.3,0,1438.3,1.001,3511,0.0,45-50,0,0,1
Existing Customer,35,F,1,Uneducated,Married,Less than $40K,Blue,36,2,1438.3,670,768.3,0.909,4321,0.466,30-35,0,0,1
Existing Customer,58,F,3,Graduate,Married,$40K - $60K,Blue,46,3,4669.0,1913,2756.0,0.591,4363,0.41,55-60,0,0,1
Existing Customer,48,F,2,Graduate,Married,Less than $40K,Silver,35,2,13994.0,0,13994.0,0.57,3299,0.0,45-50,0,0,1
Attrited Customer,57,M,2,Graduate,Single,$120K +,Blue,51,5,8760.0,0,8760.0,0.726,2460,0.0,55-60,1,1,1
Existing Customer,53,F,1,High School,Married,Less than $40K,Blue,36,2,1688.0,0,1688.0,0.641,4375,0.0,50-55,0,0,1
Existing Customer,46,F,2,College,Married,Unknown,Blue,27,3,9881.0,1794,8087.0,0.582,4725,0.182,45-50,0,0,1
Existing Customer,39,M,4,Graduate,Single,$60K - $80K,Blue,26,2,4534.0,917,3617.0,0.84,4211,0.202,35-40,0,0,1
Existing Customer,57,F,4,Uneducated,Single,Less than $40K,Blue,51,3,3545.0,1446,2099.0,0.638,3691,0.408,55-60,0,0,1
Existing Customer,57,F,2,College,Single,Less than $40K,Blue,49,2,1857.0,1528,329.0,0.698,4681,0.823,55-60,0,0,1
Existing Customer,56,F,4,Uneducated,Single,Unknown,Blue,51,1,3334.0,1272,2062.0,1.12,4284,0.382,55-60,0,0,1
Attrited Customer,55,F,3,Unknown,Single,$40K - $60K,Blue,32,3,2496.0,1999,497.0,0.724,2590,0.801,50-55,1,1,1
Existing Customer,41,F,3,College,Married,Less than $40K,Blue,37,1,1438.3,765,673.3,0.644,4053,0.532,40-45,0,0,1
Attrited Customer,45,F,4,Doctorate,Married,Less than $40K,Blue,27,2,1438.3,0,1438.3,0.68,2429,0.0,40-45,1,1,1
Existing Customer,52,M,3,Graduate,Single,$60K - $80K,Blue,46,2,9357.0,1285,8072.0,0.694,4173,0.137,50-55,0,0,1
Existing Customer,40,F,2,Graduate,Married,Less than $40K,Blue,36,2,2423.0,1674,749.0,0.644,4258,0.691,35-40,0,0,1
Existing Customer,45,F,1,Graduate,Single,$40K - $60K,Blue,36,2,1936.0,1613,323.0,0.841,4773,0.833,40-45,0,0,1
Existing Customer,43,M,1,Graduate,Divorced,$60K - $80K,Blue,25,3,1783.0,1014,769.0,0.956,3861,0.569,40-45,0,0,1
Existing Customer,59,F,0,Unknown,Married,Less than $40K,Blue,36,1,1438.3,0,1438.3,0.622,4155,0.0,55-60,0,0,1
Existing Customer,56,F,2,Graduate,Single,Less than $40K,Blue,46,1,1438.3,0,1438.3,0.622,4333,0.0,55-60,0,0,1
Existing Customer,44,F,2,Post-Graduate,Married,Less than $40K,Silver,36,3,10580.0,1023,9557.0,0.907,4721,0.097,40-45,0,0,1
Existing Customer,54,F,2,Unknown,Single,Less than $40K,Blue,48,3,4597.0,1316,3281.0,0.646,3507,0.286,50-55,0,0,1
Existing Customer,49,F,4,High School,Married,Less than $40K,Blue,44,2,1656.0,929,727.0,0.898,4408,0.561,45-50,0,0,1
Existing Customer,39,F,0,High School,Single,Less than $40K,Blue,23,3,3279.0,0,3279.0,0.765,5048,0.0,35-40,0,0,1
Existing Customer,49,F,3,College,Married,$40K - $60K,Blue,44,2,2578.0,1590,988.0,0.657,4683,0.617,45-50,0,0,1
Existing Customer,44,F,4,Graduate,Married,$40K - $60K,Blue,30,3,4068.0,0,4068.0,1.121,5161,0.0,40-45,0,0,1
Attrited Customer,42,F,4,Graduate,Married,Less than $40K,Blue,36,2,2128.0,528,1600.0,0.525,2289,0.248,40-45,1,1,1
Attrited Customer,45,F,2,Doctorate,Married,Less than $40K,Blue,31,3,2704.0,2262,442.0,0.87,2362,0.837,40-45,1,1,1
Existing Customer,38,F,3,Post-Graduate,Unknown,Less than $40K,Blue,29,1,1878.0,1247,631.0,0.67,4650,0.664,35-40,0,0,1
Existing Customer,46,F,3,College,Married,Unknown,Blue,40,3,10600.0,0,10600.0,0.777,4697,0.0,45-50,0,0,1
Attrited Customer,58,F,0,Uneducated,Divorced,Less than $40K,Blue,36,2,9909.0,0,9909.0,0.466,1844,0.0,55-60,1,1,1
Existing Customer,57,F,1,Graduate,Married,Less than $40K,Blue,50,2,1665.0,983,682.0,0.889,4420,0.59,55-60,0,0,1
Attrited Customer,50,M,1,Graduate,Divorced,$120K +,Blue,42,3,1656.0,0,1656.0,0.626,2073,0.0,45-50,1,1,1
Existing Customer,53,M,1,High School,Unknown,$80K - $120K,Blue,36,3,14111.0,1034,13077.0,0.505,2950,0.073,50-55,0,0,1
Existing Customer,52,F,1,Graduate,Married,Less than $40K,Blue,42,2,2012.0,1230,782.0,0.668,3822,0.611,50-55,0,0,1
Existing Customer,43,F,2,Post-Graduate,Married,Less than $40K,Blue,31,1,2837.0,1807,1030.0,0.609,4279,0.637,40-45,0,0,1
Existing Customer,40,F,3,Graduate,Single,Less than $40K,Blue,28,2,1709.0,0,1709.0,0.685,4981,0.0,35-40,0,0,1
Existing Customer,49,F,1,Unknown,Married,Less than $40K,Blue,31,2,5714.0,868,4846.0,0.636,4331,0.152,45-50,0,0,1
Existing Customer,41,M,3,Unknown,Married,$60K - $80K,Blue,32,1,5071.0,1043,4028.0,0.667,3358,0.206,40-45,0,0,1
Existing Customer,51,M,3,Uneducated,Married,$80K - $120K,Blue,44,3,24028.0,0,24028.0,0.496,3531,0.0,50-55,0,0,1
Existing Customer,31,F,2,Post-Graduate,Unknown,Unknown,Blue,13,3,13882.0,0,13882.0,0.87,4798,0.0,30-35,0,0,1
Existing Customer,49,F,3,Graduate,Unknown,$40K - $60K,Blue,41,2,3585.0,931,2654.0,0.62,4399,0.26,45-50,0,0,1
Existing Customer,40,M,3,Uneducated,Single,$80K - $120K,Blue,34,2,9124.0,2126,6998.0,0.449,4564,0.233,35-40,0,0,1
Existing Customer,45,F,4,Graduate,Married,Unknown,Blue,35,2,2705.0,0,2705.0,0.736,4749,0.0,40-45,0,0,1
Existing Customer,56,F,1,Graduate,Single,Less than $40K,Blue,36,3,1936.0,1101,835.0,0.984,4578,0.569,55-60,0,0,1
Existing Customer,49,M,3,High School,Married,$80K - $120K,Blue,41,2,8051.0,2138,5913.0,0.716,4370,0.266,45-50,0,0,1
Existing Customer,36,F,1,Graduate,Married,$40K - $60K,Blue,36,1,3635.0,1617,2018.0,0.828,4045,0.445,35-40,0,0,1
Existing Customer,46,F,1,High School,Married,Less than $40K,Blue,37,2,2532.0,1487,1045.0,0.581,4143,0.587,45-50,0,0,1
Existing Customer,54,F,4,Unknown,Married,Less than $40K,Blue,41,1,2028.0,0,2028.0,0.823,4030,0.0,50-55,0,0,1
Attrited Customer,42,F,4,Doctorate,Married,Less than $40K,Blue,24,2,4304.0,0,4304.0,0.183,1788,0.0,40-45,1,1,1
Existing Customer,46,F,3,Graduate,Unknown,Unknown,Blue,39,1,6644.0,2082,4562.0,0.915,4659,0.313,45-50,0,0,1
Existing Customer,45,F,5,Uneducated,Married,Less than $40K,Blue,33,1,1830.0,650,1180.0,0.724,4838,0.355,40-45,0,0,1
Existing Customer,37,M,2,Uneducated,Married,$120K +,Blue,23,3,7607.0,2170,5437.0,0.377,4495,0.285,35-40,0,0,1
Attrited Customer,55,F,3,Graduate,Single,Less than $40K,Blue,36,3,2060.0,0,2060.0,0.251,1976,0.0,50-55,1,1,1
Existing Customer,49,F,2,High School,Single,Less than $40K,Blue,40,2,1438.3,906,532.3,0.541,4457,0.63,45-50,0,0,1
Existing Customer,41,M,4,High School,Single,$60K - $80K,Blue,28,3,3126.0,1503,1623.0,0.892,3662,0.481,40-45,0,0,1
Existing Customer,47,F,4,Post-Graduate,Single,$40K - $60K,Blue,27,6,6885.0,1611,5274.0,0.955,3804,0.234,45-50,0,0,1
Attrited Customer,42,M,4,High School,Unknown,$60K - $80K,Blue,36,3,1871.0,0,1871.0,0.73,2593,0.0,40-45,1,1,1
Existing Customer,31,F,0,Graduate,Single,Less than $40K,Blue,17,2,2787.0,1761,1026.0,0.67,4358,0.632,30-35,0,0,1
Existing Customer,50,M,2,Post-Graduate,Married,$80K - $120K,Blue,45,3,1867.0,1478,389.0,0.727,4097,0.792,45-50,0,0,1
Attrited Customer,41,F,3,Unknown,Married,Less than $40K,Blue,32,2,1438.3,0,1438.3,0.372,1852,0.0,40-45,1,1,1
Attrited Customer,47,F,4,Graduate,Single,Less than $40K,Blue,40,4,2473.0,0,2473.0,0.547,2133,0.0,45-50,1,1,1
Existing Customer,40,M,4,Post-Graduate,Single,$40K - $60K,Blue,30,3,4640.0,1555,3085.0,0.78,3870,0.335,35-40,0,0,1
Existing Customer,47,F,4,High School,Married,Less than $40K,Blue,29,3,2712.0,2411,301.0,0.844,5201,0.889,45-50,0,0,1
Attrited Customer,46,F,3,Graduate,Unknown,Unknown,Blue,30,2,8869.0,0,8869.0,0.413,1935,0.0,45-50,1,1,1
Attrited Customer,51,F,4,Graduate,Married,Unknown,Blue,41,3,3853.0,696,3157.0,0.882,2443,0.181,50-55,1,1,1
Existing Customer,53,F,3,College,Married,Less than $40K,Blue,43,2,1438.3,721,717.3,0.601,4606,0.501,50-55,0,0,1
Attrited Customer,50,M,3,Post-Graduate,Divorced,$60K - $80K,Blue,36,2,14409.0,511,13898.0,0.799,2351,0.035,45-50,1,1,1
Attrited Customer,59,F,1,High School,Single,$40K - $60K,Blue,36,3,1665.0,0,1665.0,1.01,2748,0.0,55-60,1,1,1
Existing Customer,43,F,3,Graduate,Married,Less than $40K,Blue,31,1,2639.0,0,2639.0,0.892,4892,0.0,40-45,0,0,1
Existing Customer,59,F,2,High School,Married,Less than $40K,Blue,48,1,2338.0,1566,772.0,0.533,3964,0.67,55-60,0,0,1
Existing Customer,51,F,1,Graduate,Married,Less than $40K,Blue,40,3,2774.0,1362,1412.0,0.866,4802,0.491,50-55,0,0,1
Existing Customer,57,F,1,College,Single,Unknown,Blue,46,1,4283.0,488,3795.0,0.865,4689,0.114,55-60,0,0,1
Attrited Customer,47,F,4,Uneducated,Single,Unknown,Blue,42,4,6263.0,2517,3746.0,0.857,2613,0.402,45-50,1,1,1
Existing Customer,35,F,2,Graduate,Single,Less than $40K,Blue,23,3,2317.0,1301,1016.0,0.925,4161,0.562,30-35,0,0,1
Existing Customer,55,F,2,College,Divorced,Less than $40K,Blue,43,2,2239.0,1340,899.0,0.658,4540,0.598,50-55,0,0,1
Existing Customer,41,F,1,College,Married,Less than $40K,Blue,32,3,2225.0,0,2225.0,1.06,4917,0.0,40-45,0,0,1
Existing Customer,51,F,3,Graduate,Single,Less than $40K,Blue,41,2,1519.0,1148,371.0,0.767,4927,0.756,50-55,0,0,1
Existing Customer,48,F,5,Uneducated,Married,Unknown,Blue,36,2,5495.0,2200,3295.0,0.696,5125,0.4,45-50,0,0,1
Existing Customer,51,F,3,Graduate,Married,Less than $40K,Blue,35,1,2141.0,1176,965.0,0.746,4317,0.549,50-55,0,0,1
Existing Customer,43,F,2,High School,Married,Less than $40K,Blue,29,1,2616.0,1786,830.0,0.876,5219,0.683,40-45,0,0,1
Existing Customer,39,F,3,Graduate,Divorced,Less than $40K,Blue,25,1,5494.0,1356,4138.0,0.463,3566,0.247,35-40,0,0,1
Attrited Customer,52,F,3,High School,Married,Less than $40K,Blue,40,5,2003.0,1735,268.0,0.855,2343,0.866,50-55,1,1,1
Existing Customer,47,F,4,Uneducated,Single,Less than $40K,Blue,36,1,2092.0,1499,593.0,0.811,4130,0.717,45-50,0,0,1
Existing Customer,44,M,0,High School,Single,$60K - $80K,Blue,36,3,6606.0,2517,4089.0,0.825,4493,0.381,40-45,0,0,1
Existing Customer,42,F,4,College,Married,Unknown,Blue,23,3,7102.0,0,7102.0,0.599,4083,0.0,40-45,0,0,1
Existing Customer,51,F,2,Unknown,Married,Less than $40K,Silver,36,2,13812.0,1132,12680.0,0.699,3723,0.082,50-55,0,0,1
Existing Customer,56,M,1,Graduate,Single,$60K - $80K,Blue,36,3,7075.0,1676,5399.0,1.268,4160,0.237,55-60,0,0,1
Existing Customer,44,M,1,College,Single,$40K - $60K,Blue,40,1,4274.0,1680,2594.0,0.78,4820,0.393,40-45,0,0,1
Existing Customer,47,F,3,High School,Single,Less than $40K,Blue,31,1,2317.0,0,2317.0,0.57,4894,0.0,45-50,0,0,1
Attrited Customer,51,F,2,Uneducated,Single,Less than $40K,Blue,36,3,1438.3,642,796.3,0.405,1939,0.446,50-55,1,1,1
Existing Customer,47,M,4,High School,Married,$80K - $120K,Blue,37,3,2888.0,0,2888.0,0.717,4345,0.0,45-50,0,0,1
Existing Customer,44,F,4,College,Single,Unknown,Blue,34,1,12310.0,670,11640.0,0.801,4176,0.054,40-45,0,0,1
Existing Customer,48,M,4,Unknown,Married,$60K - $80K,Blue,36,3,1622.0,1249,373.0,0.585,4164,0.77,45-50,0,0,1
Attrited Customer,45,F,4,Graduate,Married,Less than $40K,Blue,34,2,1438.3,0,1438.3,0.685,2153,0.0,40-45,1,1,1
Existing Customer,40,M,3,Unknown,Single,$80K - $120K,Blue,23,2,12559.0,0,12559.0,0.715,4700,0.0,35-40,0,0,1
Existing Customer,56,F,1,Uneducated,Unknown,$40K - $60K,Blue,46,3,2929.0,1287,1642.0,0.497,3875,0.439,55-60,0,0,1
Attrited Customer,48,F,3,Unknown,Divorced,Less than $40K,Blue,31,2,1438.3,0,1438.3,0.5,1897,0.0,45-50,1,1,1
Existing Customer,50,F,1,Unknown,Single,Less than $40K,Blue,40,1,2319.0,1026,1293.0,0.521,4099,0.442,45-50,0,0,1
Existing Customer,37,F,2,Uneducated,Married,Unknown,Blue,22,3,7927.0,996,6931.0,0.521,4094,0.126,35-40,0,0,1
Attrited Customer,55,F,2,Graduate,Divorced,Less than $40K,Blue,50,6,1720.0,0,1720.0,0.707,2719,0.0,50-55,1,1,1
Existing Customer,38,M,3,Unknown,Single,$80K - $120K,Blue,30,1,3642.0,724,2918.0,0.68,4517,0.199,35-40,0,0,1
Existing Customer,49,F,3,High School,Married,$40K - $60K,Blue,44,1,3881.0,0,3881.0,0.601,4177,0.0,45-50,0,0,1
Existing Customer,47,M,3,Doctorate,Unknown,$120K +,Blue,41,2,6143.0,1151,4992.0,0.866,4330,0.187,45-50,0,0,1
Existing Customer,42,F,1,Unknown,Married,Less than $40K,Blue,37,3,1438.3,0,1438.3,0.72,4154,0.0,40-45,0,0,1
Existing Customer,52,F,4,College,Unknown,Less than $40K,Blue,39,3,2035.0,1343,692.0,0.835,4643,0.66,50-55,0,0,1
Attrited Customer,47,F,2,High School,Married,Less than $40K,Blue,39,3,3899.0,0,3899.0,0.718,2182,0.0,45-50,1,1,1
Existing Customer,52,F,1,Unknown,Single,$40K - $60K,Blue,43,2,1981.0,1082,899.0,0.584,3913,0.546,50-55,0,0,1
Attrited Customer,50,F,1,Graduate,Single,Less than $40K,Blue,36,3,2422.0,502,1920.0,0.997,2548,0.207,45-50,1,1,1
Existing Customer,52,M,2,Graduate,Married,$80K - $120K,Blue,43,3,11964.0,800,11164.0,0.954,4853,0.067,50-55,0,0,1
Existing Customer,50,F,4,College,Married,Unknown,Blue,36,4,3862.0,0,3862.0,0.578,4058,0.0,45-50,0,0,1
Existing Customer,46,M,2,College,Married,$80K - $120K,Blue,36,4,33142.0,0,33142.0,0.846,4347,0.0,45-50,0,0,1
Existing Customer,40,M,2,High School,Single,$120K +,Silver,36,4,34516.0,1436,33080.0,0.688,3564,0.042,35-40,0,0,1
Attrited Customer,42,F,4,High School,Married,Less than $40K,Blue,32,3,3454.0,0,3454.0,0.862,2826,0.0,40-45,1,1,1
Existing Customer,29,F,2,Graduate,Married,Less than $40K,Blue,25,3,2732.0,1746,986.0,1.028,4702,0.639,25-30,0,0,1
Existing Customer,50,M,4,High School,Divorced,$80K - $120K,Blue,45,2,1687.0,992,695.0,0.721,4342,0.588,45-50,0,0,1
Attrited Customer,43,F,3,Graduate,Married,Less than $40K,Blue,36,2,3523.0,0,3523.0,0.973,3174,0.0,40-45,1,1,1
Existing Customer,40,M,4,Uneducated,Single,$120K +,Blue,36,3,5773.0,2024,3749.0,0.977,3732,0.351,35-40,0,0,1
Attrited Customer,45,F,3,Graduate,Married,Unknown,Blue,40,5,4462.0,706,3756.0,0.886,2526,0.158,40-45,1,1,1
Existing Customer,35,F,3,Doctorate,Married,Less than $40K,Blue,30,2,3976.0,1789,2187.0,0.931,4419,0.45,30-35,0,0,1
Existing Customer,55,F,3,College,Single,Less than $40K,Blue,36,3,2679.0,2277,402.0,0.736,4943,0.85,50-55,0,0,1
